1.2022644346e-001 -0.508509% 1.9054094977e-006 3.7915386734e-006 -1.9280322089e-008 7.3199491439e-001 -0.970630% 3.0578565670e-006 6.0569228256e-006 -5.8790308278e-008 9.4186904964e-001 7.8325776244e-001 7.8325776080e-001 5.4167153483e-001 5.4167153405e-001 5.4167153170e-001 2 1 4
1.3182567386e-001 -0.554323% 2.0799374103e-006 4.1369428127e-006 -2.2932007840e-008 8.0261646120e-001 -1.046086% 3.2909324895e-006 6.5137258213e-006 -6.8139157774e-008 9.4186904885e-001 7.8325776198e-001 7.8325776019e-001 5.4167153546e-001 5.4167153461e-001 5.4167153206e-001 1 1 4
1.4454397707e-001 -0.603878% 2.2694801548e-006 4.5117150426e-006 -2.7245266877e-008 8.8005144703e-001 -1.125673% 3.5361731161e-006 6.9936209024e-006 -7.8725329818e-008 9.4186904798e-001 7.8325776148e-001 7.8325775952e-001 5.4167153615e-001 5.4167153523e-001 5.4167153244e-001 2 1 4
1.5848931925e-001 -0.657399% 2.4751357208e-006 4.9179409339e-006 -3.2330507683e-008 9.6495722012e-001 -1.209304% 3.7932874882e-006 7.4959264598e-006 -9.0648516582e-008 9.4186904704e-001 7.8325776093e-001 7.8325775880e-001 5.4167153691e-001 5.4167153590e-001 5.4167153287e-001 1 1 4
1.7378008287e-001 -0.715102% 2.6980426931e-006 5.3577718324e-006 -3.8313553881e-008 1.0580545485e+000 -1.296819% 4.0618237097e-006 8.0196471312e-006 -1.0400028826e-007 9.4186904602e-001 7.8325776033e-001 7.8325775801e-001 5.4167153772e-001 5.4167153663e-001 5.4167153333e-001 2 1 4
1.9054607180e-001 -0.777194% 2.9393728453e-006 5.8334087660e-006 -4.5336924618e-008 1.1601337384e+000 -1.387983% 4.3411636624e-006 8.5634678293e-006 -1.1885949557e-007 9.4186904490e-001 7.8325775967e-001 7.8325775715e-001 5.4167153861e-001 5.4167153742e-001 5.4167153384e-001 1 1 4
2.0892961309e-001 -0.843866% 3.2003209559e-006 6.3470810652e-006 -5.3560846702e-008 1.2720613436e+000 -1.482474% 4.6305252480e-006 9.1257633822e-006 -1.3528711374e-007 9.4186904368e-001 7.8325775896e-001 7.8325775622e-001 5.4167153958e-001 5.4167153828e-001 5.4167153439e-001 4 1 4
2.2908676528e-001 -0.915284% 3.4820918715e-006 6.9010197925e-006 -6.3163950430e-008 1.3947875213e+000 -1.579875% 4.9289744790e-006 9.7046279493e-006 -1.5332100871e-007 9.4186904235e-001 7.8325775818e-001 7.8325775520e-001 5.4167154062e-001 5.4167153922e-001 5.4167153500e-001 2 1 4
2.5118864315e-001 -0.991586% 3.7858840691e-006 7.4974247381e-006 -7.4343399984e-008 1.5293540981e+000 -1.679665% 5.2354493907e-006 1.0297928073e-005 -1.7297070866e-007 9.4186904090e-001 7.8325775734e-001 7.8325775410e-001 5.4167154176e-001 5.4167154023e-001 5.4167153566e-001 2 1 4
2.7542287033e-001 -1.072867% 4.1128694269e-006 8.1384243894e-006 -8.7314464329e-008 1.6769034140e+000 -1.781217% 5.5487977994e-006 1.0903382713e-005 -1.9421288580e-007 9.4186903933e-001 7.8325775641e-001 7.8325775291e-001 5.4167154298e-001 5.4167154133e-001 5.4167153639e-001 1 1 4
